ensemblID,analysis,sample_site,group,Precursor,geneID,ensemblID.y,type,entrezID,score
ENSG00000085871,DP,Macula,DP.Macula,"",MGST2,ENSG00000085871,ENS,4258,1
ENSG00000086289,DP,Macula,DP.Macula,"",EPDR1,ENSG00000086289,ENS,54749,1
ENSG00000087077,DE,Macula,DE.Macula,"",TRIP6,ENSG00000087077,ENS,7205,1
ENSG00000087085,DP,Macula,DP.Macula,"",ACHE,ENSG00000087085,ENS,43,2
ENSG00000087085,DE,Macula,DE.Macula,"",ACHE,ENSG00000087085,ENS,43,2
ENSG00000087086,DP,Macula,DP.Macula,"",FTL,ENSG00000087086,ENS,2512,2
ENSG00000087086,DE,Macula,DE.Macula,"",FTL,ENSG00000087086,ENS,2512,2
ENSG00000087095,DP,Macula,DP.Macula,"",NLK,ENSG00000087095,ENS,51701,1
ENSG00000087116,DP,Macula,DP.Macula,"",ADAMTS2,ENSG00000087116,ENS,9509,2
ENSG00000087116,DE,Macula,DE.Macula,"",ADAMTS2,ENSG00000087116,ENS,9509,2
ENSG00000087263,DP,Macula,DP.Macula,"",OGFOD1,ENSG00000087263,ENS,55239,2
ENSG00000087263,DE,Macula,DE.Macula,"",OGFOD1,ENSG00000087263,ENS,55239,2
ENSG00000087299,DE,Periphery,DE.Periphery,"",L2HGDH,ENSG00000087299,ENS,79944,1
ENSG00000087460,DP,Macula,DP.Macula,"",GNAS,ENSG00000087460,ENS,2778,2
ENSG00000087460,DE,Macula,DE.Macula,"",GNAS,ENSG00000087460,ENS,2778,2
ENSG00000088538,DP,Macula,DP.Macula,"",DOCK3,ENSG00000088538,ENS,1795,1
ENSG00000088930,DP,Macula,DP.Macula,"",XRN2,ENSG00000088930,ENS,22803,1
ENSG00000089101,DP,Periphery,DP.Periphery,"",CFAP61,ENSG00000089101,ENS,26074,1
ENSG00000089169,DE,Periphery,DE.Periphery,"",RPH3A,ENSG00000089169,ENS,22895,1
ENSG00000089177,DE,Periphery,DE.Periphery,"",KIF16B,ENSG00000089177,ENS,55614,1
ENSG00000089234,DP,Macula,DP.Macula,"",BRAP,ENSG00000089234,ENS,8315,1
ENSG00000089351,DP,Macula,DP.Macula,"",GRAMD1A,ENSG00000089351,ENS,57655,2
ENSG00000089351,DE,Macula,DE.Macula,"",GRAMD1A,ENSG00000089351,ENS,57655,2
ENSG00000089472,DE,Macula,DE.Macula,"",HEPH,ENSG00000089472,ENS,9843,1
ENSG00000089486,DP,Macula,DP.Macula,"",CDIP1,ENSG00000089486,ENS,29965,1
ENSG00000089597,DP,Macula,DP.Macula,"",GANAB,ENSG00000089597,ENS,23193,1
ENSG00000090013,DP,Macula,DP.Macula,"",BLVRB,ENSG00000090013,ENS,645,2
ENSG00000090013,DE,Macula,DE.Macula,"",BLVRB,ENSG00000090013,ENS,645,2
ENSG00000090470,DP,Macula,DP.Macula,"",PDCD7,ENSG00000090470,ENS,10081,1
ENSG00000090612,DP,Macula,DP.Macula,"",ZNF268,ENSG00000090612,ENS,10795,1
ENSG00000090776,DE,Periphery,DE.Periphery,"",EFNB1,ENSG00000090776,ENS,1947,1
ENSG00000091317,DP,Macula,DP.Macula,"",CMTM6,ENSG00000091317,ENS,54918,2
ENSG00000091317,DE,Macula,DE.Macula,"",CMTM6,ENSG00000091317,ENS,54918,2
ENSG00000091490,DP,Macula,DP.Macula,"",SEL1L3,ENSG00000091490,ENS,23231,2
ENSG00000091490,DE,Macula,DE.Macula,"",SEL1L3,ENSG00000091490,ENS,23231,2
ENSG00000091592,DE,Macula,DE.Macula,"",NLRP1,ENSG00000091592,ENS,728392,1
ENSG00000091732,DP,Macula,DP.Macula,"",ZC3HC1,ENSG00000091732,ENS,51530,1
ENSG00000092330,DP,Macula,DP.Macula,"",TINF2,ENSG00000092330,ENS,26277,2
ENSG00000092330,DP,Periphery,DP.Periphery,"",TINF2,ENSG00000092330,ENS,26277,2
ENSG00000092529,DE,Periphery,DE.Periphery,"",CAPN3,ENSG00000092529,ENS,825,1
ENSG00000092964,DE,Macula,DE.Macula,"",DPYSL2,ENSG00000092964,ENS,1808,1
ENSG00000094631,DP,Macula,DP.Macula,"",HDAC6,ENSG00000094631,ENS,10013,1
ENSG00000094916,DP,Macula,DP.Macula,"",CBX5,ENSG00000094916,ENS,23468,1
ENSG00000095303,DP,Macula,DP.Macula,"",PTGS1,ENSG00000095303,ENS,5742,1
ENSG00000095713,DP,Macula,DP.Macula,"",CRTAC1,ENSG00000095713,ENS,55118,2
ENSG00000095713,DE,Macula,DE.Macula,"",CRTAC1,ENSG00000095713,ENS,55118,2
ENSG00000095777,DP,Macula,DP.Macula,"",MYO3A,ENSG00000095777,ENS,53904,1
ENSG00000096384,DE,Macula,DE.Macula,"",HSP90AB1,ENSG00000096384,ENS,3326,1
ENSG00000096401,DP,Macula,DP.Macula,"",CDC5L,ENSG00000096401,ENS,988,1
ENSG00000097021,DP,Macula,DP.Macula,"",ACOT7,ENSG00000097021,ENS,11332,2
ENSG00000097021,DE,Macula,DE.Macula,"",ACOT7,ENSG00000097021,ENS,11332,2
ENSG00000099246,DE,Periphery,DE.Periphery,"",RAB18,ENSG00000099246,ENS,22931,1
ENSG00000099260,DE,Periphery,DE.Periphery,"",PALMD,ENSG00000099260,ENS,54873,1
ENSG00000099326,DP,Macula,DP.Macula,"",MZF1,ENSG00000099326,ENS,7593,1
ENSG00000099385,DE,Periphery,DE.Periphery,"",BCL7C,ENSG00000099385,ENS,9274,1
ENSG00000099889,DE,Periphery,DE.Periphery,"",ARVCF,ENSG00000099889,ENS,421,1
ENSG00000099968,DE,Macula,DE.Macula,"",BCL2L13,ENSG00000099968,ENS,23786,1
ENSG00000100029,DP,Macula,DP.Macula,"",PES1,ENSG00000100029,ENS,23481,1
ENSG00000100058,DP,Macula,DP.Macula,"",CRYBB2P1,ENSG00000100058,ENS,1416,1
ENSG00000100068,DE,Periphery,DE.Periphery,"",LRP5L,ENSG00000100068,ENS,91355,1
ENSG00000100075,DE,Macula,DE.Macula,"",SLC25A1,ENSG00000100075,ENS,6576,1
ENSG00000100077,DP,Macula,DP.Macula,"",GRK3,ENSG00000100077,ENS,157,1
ENSG00000100105,DP,Macula,DP.Macula,"",PATZ1,ENSG00000100105,ENS,23598,1
ENSG00000100142,DE,Macula,DE.Macula,"",POLR2F,ENSG00000100142,ENS,5435,1
ENSG00000100239,DP,Macula,DP.Macula,"",PPP6R2,ENSG00000100239,ENS,9701,1
ENSG00000100246,DP,Macula,DP.Macula,"",DNAL4,ENSG00000100246,ENS,10126,1
ENSG00000100276,DP,Macula,DP.Macula,"",RASL10A,ENSG00000100276,ENS,10633,1
ENSG00000100297,DP,Macula,DP.Macula,"",MCM5,ENSG00000100297,ENS,4174,1
ENSG00000100302,DE,Periphery,DE.Periphery,"",RASD2,ENSG00000100302,ENS,23551,1
ENSG00000100307,DP,Macula,DP.Macula,"",CBX7,ENSG00000100307,ENS,23492,1
ENSG00000100311,DE,Periphery,DE.Periphery,"",PDGFB,ENSG00000100311,ENS,5155,1
ENSG00000100321,DE,Periphery,DE.Periphery,"",SYNGR1,ENSG00000100321,ENS,9145,1
ENSG00000100441,DP,Macula,DP.Macula,"",KHNYN,ENSG00000100441,ENS,23351,1
ENSG00000100564,DE,Periphery,DE.Periphery,"",PIGH,ENSG00000100564,ENS,5283,1
ENSG00000100568,DP,Macula,DP.Macula,"",VTI1B,ENSG00000100568,ENS,10490,1
ENSG00000100580,DP,Periphery,DP.Periphery,"",TMED8,ENSG00000100580,ENS,283578,2
ENSG00000100580,DE,Periphery,DE.Periphery,"",TMED8,ENSG00000100580,ENS,283578,2
ENSG00000100601,DP,Macula,DP.Macula,"",ALKBH1,ENSG00000100601,ENS,8846,1
ENSG00000100614,DE,Periphery,DE.Periphery,"",PPM1A,ENSG00000100614,ENS,5494,1
ENSG00000100678,DP,Periphery,DP.Periphery,"",SLC8A3,ENSG00000100678,ENS,6547,1
ENSG00000100711,DP,Periphery,DP.Periphery,"",ZFYVE21,ENSG00000100711,ENS,79038,1
ENSG00000100726,DE,Periphery,DE.Periphery,"",TELO2,ENSG00000100726,ENS,9894,1
ENSG00000100744,DE,Periphery,DE.Periphery,"",GSKIP,ENSG00000100744,ENS,51527,1
ENSG00000100814,DE,Macula,DE.Macula,"",CCNB1IP1,ENSG00000100814,ENS,57820,1
ENSG00000100842,DP,Macula,DP.Macula,"",EFS,ENSG00000100842,ENS,10278,1
ENSG00000100865,DP,Macula,DP.Macula,"",CINP,ENSG00000100865,ENS,51550,2
ENSG00000100865,DP,Periphery,DP.Periphery,"",CINP,ENSG00000100865,ENS,51550,2
ENSG00000100934,DE,Macula,DE.Macula,"",SEC23A,ENSG00000100934,ENS,10484,2
ENSG00000100934,DE,Periphery,DE.Periphery,"",SEC23A,ENSG00000100934,ENS,10484,2
ENSG00000101079,DE,Periphery,DE.Periphery,"",NDRG3,ENSG00000101079,ENS,57446,1
ENSG00000101098,DP,Macula,DP.Macula,"",RIMS4,ENSG00000101098,ENS,140730,2
ENSG00000101098,DE,Macula,DE.Macula,"",RIMS4,ENSG00000101098,ENS,140730,2
ENSG00000101104,DE,Periphery,DE.Periphery,"",PABPC1L,ENSG00000101104,ENS,80336,1
ENSG00000101134,DP,Macula,DP.Macula,"",DOK5,ENSG00000101134,ENS,55816,2
ENSG00000101134,DE,Macula,DE.Macula,"",DOK5,ENSG00000101134,ENS,55816,2
ENSG00000101138,DE,Periphery,DE.Periphery,"",CSTF1,ENSG00000101138,ENS,1477,1
ENSG00000101152,DE,Periphery,DE.Periphery,"",DNAJC5,ENSG00000101152,ENS,80331,1
ENSG00000101181,DE,Periphery,DE.Periphery,"",MTG2,ENSG00000101181,ENS,26164,1
ENSG00000101189,DE,Periphery,DE.Periphery,"",MRGBP,ENSG00000101189,ENS,55257,1
ENSG00000101210,DP,Macula,DP.Macula,"",EEF1A2,ENSG00000101210,ENS,1917,1
ENSG00000101222,DP,Macula,DP.Macula,"",SPEF1,ENSG00000101222,ENS,25876,1
ENSG00000101298,DP,Macula,DP.Macula,"",SNPH,ENSG00000101298,ENS,9751,1
ENSG00000101346,DP,Macula,DP.Macula,"",POFUT1,ENSG00000101346,ENS,23509,2
ENSG00000101346,DE,Periphery,DE.Periphery,"",POFUT1,ENSG00000101346,ENS,23509,2
ENSG00000101367,DP,Macula,DP.Macula,"",MAPRE1,ENSG00000101367,ENS,22919,3
ENSG00000101367,DP,Periphery,DP.Periphery,"",MAPRE1,ENSG00000101367,ENS,22919,3
ENSG00000101367,DE,Macula,DE.Macula,"",MAPRE1,ENSG00000101367,ENS,22919,3
ENSG00000101384,DP,Macula,DP.Macula,"",JAG1,ENSG00000101384,ENS,182,1
ENSG00000101460,DP,Macula,DP.Macula,"",MAP1LC3A,ENSG00000101460,ENS,84557,2
ENSG00000101460,DE,Periphery,DE.Periphery,"",MAP1LC3A,ENSG00000101460,ENS,84557,2
ENSG00000101489,DP,Macula,DP.Macula,"",CELF4,ENSG00000101489,ENS,56853,2
ENSG00000101489,DE,Macula,DE.Macula,"",CELF4,ENSG00000101489,ENS,56853,2
ENSG00000101557,DE,Macula,DE.Macula,"",USP14,ENSG00000101557,ENS,9097,1
ENSG00000101558,DP,Macula,DP.Macula,"",VAPA,ENSG00000101558,ENS,9218,1
ENSG00000101605,DE,Macula,DE.Macula,"",MYOM1,ENSG00000101605,ENS,8736,1
ENSG00000101680,DE,Macula,DE.Macula,"",LAMA1,ENSG00000101680,ENS,284217,1
ENSG00000101811,DP,Macula,DP.Macula,"",CSTF2,ENSG00000101811,ENS,1478,1
ENSG00000101843,DE,Periphery,DE.Periphery,"",PSMD10,ENSG00000101843,ENS,5716,1
ENSG00000101928,DE,Periphery,DE.Periphery,"",MOSPD1,ENSG00000101928,ENS,56180,1
ENSG00000101986,DP,Periphery,DP.Periphery,"",ABCD1,ENSG00000101986,ENS,215,2
ENSG00000101986,DE,Periphery,DE.Periphery,"",ABCD1,ENSG00000101986,ENS,215,2
ENSG00000102003,DE,Periphery,DE.Periphery,"",SYP,ENSG00000102003,ENS,6855,1
ENSG00000102024,DP,Macula,DP.Macula,"",PLS3,ENSG00000102024,ENS,5358,1
ENSG00000102032,DP,Macula,DP.Macula,"",RENBP,ENSG00000102032,ENS,5973,1
ENSG00000102271,DP,Macula,DP.Macula,"",KLHL4,ENSG00000102271,ENS,56062,1
ENSG00000102401,DP,Macula,DP.Macula,"",ARMCX3,ENSG00000102401,ENS,51566,2
ENSG00000102401,DE,Macula,DE.Macula,"",ARMCX3,ENSG00000102401,ENS,51566,2
ENSG00000102452,DP,Macula,DP.Macula,"",NALCN,ENSG00000102452,ENS,259232,1
ENSG00000102780,DP,Macula,DP.Macula,"",DGKH,ENSG00000102780,ENS,160851,1
ENSG00000102882,DP,Macula,DP.Macula,"",MAPK3,ENSG00000102882,ENS,5595,1
ENSG00000103018,DP,Macula,DP.Macula,"",CYB5B,ENSG00000103018,ENS,80777,2
ENSG00000103018,DE,Macula,DE.Macula,"",CYB5B,ENSG00000103018,ENS,80777,2
ENSG00000103035,DP,Macula,DP.Macula,"",PSMD7,ENSG00000103035,ENS,5713,1
ENSG00000103061,DP,Macula,DP.Macula,"",SLC7A6OS,ENSG00000103061,ENS,84138,1
ENSG00000103066,DP,Macula,DP.Macula,"",PLA2G15,ENSG00000103066,ENS,23659,2
ENSG00000103066,DE,Macula,DE.Macula,"",PLA2G15,ENSG00000103066,ENS,23659,2
ENSG00000103121,DP,Macula,DP.Macula,"",CMC2,ENSG00000103121,ENS,56942,3
ENSG00000103121,DE,Macula,DE.Macula,"",CMC2,ENSG00000103121,ENS,56942,3
ENSG00000103121,DE,Periphery,DE.Periphery,"",CMC2,ENSG00000103121,ENS,56942,3
ENSG00000103160,DE,Periphery,DE.Periphery,"",HSDL1,ENSG00000103160,ENS,83693,1
ENSG00000103187,DP,Macula,DP.Macula,"",COTL1,ENSG00000103187,ENS,23406,1
ENSG00000103199,DP,Periphery,DP.Periphery,"",ZNF500,ENSG00000103199,ENS,26048,2
ENSG00000103199,DE,Periphery,DE.Periphery,"",ZNF500,ENSG00000103199,ENS,26048,2
ENSG00000103248,DP,Macula,DP.Macula,"",MTHFSD,ENSG00000103248,ENS,64779,2
ENSG00000103248,DE,Periphery,DE.Periphery,"",MTHFSD,ENSG00000103248,ENS,64779,2
ENSG00000103274,DE,Macula,DE.Macula,"",NUBP1,ENSG00000103274,ENS,4682,1
ENSG00000103326,DE,Periphery,DE.Periphery,"",CAPN15,ENSG00000103326,ENS,6650,1
ENSG00000103381,DE,Periphery,DE.Periphery,"",CPPED1,ENSG00000103381,ENS,55313,1
ENSG00000103479,DP,Macula,DP.Macula,"",RBL2,ENSG00000103479,ENS,5934,1
ENSG00000103485,DP,Macula,DP.Macula,"",QPRT,ENSG00000103485,ENS,23475,2
ENSG00000103485,DE,Macula,DE.Macula,"",QPRT,ENSG00000103485,ENS,23475,2
ENSG00000103489,DP,Macula,DP.Macula,"",XYLT1,ENSG00000103489,ENS,64131,1
ENSG00000103540,DP,Periphery,DP.Periphery,"",CCP110,ENSG00000103540,ENS,9738,2
ENSG00000103540,DE,Periphery,DE.Periphery,"",CCP110,ENSG00000103540,ENS,9738,2
ENSG00000103549,DP,Macula,DP.Macula,"",RNF40,ENSG00000103549,ENS,9810,1
ENSG00000103599,DP,Macula,DP.Macula,"",IQCH,ENSG00000103599,ENS,64799,1
ENSG00000103647,DP,Macula,DP.Macula,"",CORO2B,ENSG00000103647,ENS,10391,1
ENSG00000103769,DP,Macula,DP.Macula,"",RAB11A,ENSG00000103769,ENS,8766,2
ENSG00000103769,DE,Macula,DE.Macula,"",RAB11A,ENSG00000103769,ENS,8766,2
ENSG00000103852,DP,Macula,DP.Macula,"",TTC23,ENSG00000103852,ENS,64927,1
ENSG00000103932,DP,Periphery,DP.Periphery,"",RPAP1,ENSG00000103932,ENS,26015,1
ENSG00000103942,DE,Periphery,DE.Periphery,"",HOMER2,ENSG00000103942,ENS,9455,1
ENSG00000103966,DP,Macula,DP.Macula,"",EHD4,ENSG00000103966,ENS,30844,1
ENSG00000104133,DE,Periphery,DE.Periphery,"",SPG11,ENSG00000104133,ENS,80208,1
ENSG00000104205,DE,Periphery,DE.Periphery,"",SGK3,ENSG00000104205,ENS,100533105,1
ENSG00000104231,DP,Macula,DP.Macula,"",ZFAND1,ENSG00000104231,ENS,79752,4
ENSG00000104231,DP,Periphery,DP.Periphery,"",ZFAND1,ENSG00000104231,ENS,79752,4
ENSG00000104231,DE,Macula,DE.Macula,"",ZFAND1,ENSG00000104231,ENS,79752,4
ENSG00000104231,DE,Periphery,DE.Periphery,"",ZFAND1,ENSG00000104231,ENS,79752,4
ENSG00000104324,DP,Macula,DP.Macula,"",CPQ,ENSG00000104324,ENS,10404,1
ENSG00000104365,DP,Periphery,DP.Periphery,"",IKBKB,ENSG00000104365,ENS,3551,1
ENSG00000104388,DP,Macula,DP.Macula,"",RAB2A,ENSG00000104388,ENS,5862,3
ENSG00000104388,DP,Periphery,DP.Periphery,"",RAB2A,ENSG00000104388,ENS,5862,3
ENSG00000104388,DE,Macula,DE.Macula,"",RAB2A,ENSG00000104388,ENS,5862,3
ENSG00000104419,DP,Macula,DP.Macula,"",NDRG1,ENSG00000104419,ENS,10397,1
ENSG00000104450,DP,Macula,DP.Macula,"",SPAG1,ENSG00000104450,ENS,6674,1
ENSG00000104671,DE,Periphery,DE.Periphery,"",DCTN6,ENSG00000104671,ENS,10671,1
ENSG00000104695,DP,Macula,DP.Macula,"",PPP2CB,ENSG00000104695,ENS,5516,2
ENSG00000104695,DE,Periphery,DE.Periphery,"",PPP2CB,ENSG00000104695,ENS,5516,2
ENSG00000104714,DE,Periphery,DE.Periphery,"",ERICH1,ENSG00000104714,ENS,157697,1
ENSG00000104722,DP,Macula,DP.Macula,"",NEFM,ENSG00000104722,ENS,4741,1
ENSG00000104731,DE,Periphery,DE.Periphery,"",KLHDC4,ENSG00000104731,ENS,54758,1
ENSG00000104756,DE,Periphery,DE.Periphery,"",KCTD9,ENSG00000104756,ENS,54793,1
ENSG00000104763,DP,Periphery,DP.Periphery,"",ASAH1,ENSG00000104763,ENS,427,2
ENSG00000104763,DE,Periphery,DE.Periphery,"",ASAH1,ENSG00000104763,ENS,427,2
ENSG00000104833,DP,Macula,DP.Macula,"",TUBB4A,ENSG00000104833,ENS,10382,3
ENSG00000104833,DE,Macula,DE.Macula,"",TUBB4A,ENSG00000104833,ENS,10382,3
ENSG00000104833,DE,Periphery,DE.Periphery,"",TUBB4A,ENSG00000104833,ENS,10382,3
ENSG00000104852,DE,Periphery,DE.Periphery,"",SNRNP70,ENSG00000104852,ENS,6625,1
ENSG00000104870,DP,Macula,DP.Macula,"",FCGRT,ENSG00000104870,ENS,2217,3
ENSG00000104870,DE,Macula,DE.Macula,"",FCGRT,ENSG00000104870,ENS,2217,3
ENSG00000104870,DE,Periphery,DE.Periphery,"",FCGRT,ENSG00000104870,ENS,2217,3
ENSG00000104907,DE,Periphery,DE.Periphery,"",TRMT1,ENSG00000104907,ENS,55621,1
ENSG00000104946,DP,Periphery,DP.Periphery,"",TBC1D17,ENSG00000104946,ENS,79735,1
ENSG00000104964,DE,Periphery,DE.Periphery,"",AES,ENSG00000104964,ENS,166,1
ENSG00000104976,DE,Macula,DE.Macula,"",SNAPC2,ENSG00000104976,ENS,6618,1
ENSG00000105127,DP,Macula,DP.Macula,"",AKAP8,ENSG00000105127,ENS,10270,1
ENSG00000105137,DE,Periphery,DE.Periphery,"",SYDE1,ENSG00000105137,ENS,85360,1
ENSG00000105185,DE,Periphery,DE.Periphery,"",PDCD5,ENSG00000105185,ENS,9141,1
ENSG00000105223,DP,Macula,DP.Macula,"",PLD3,ENSG00000105223,ENS,23646,1
ENSG00000105248,DP,Periphery,DP.Periphery,"",YJU2,ENSG00000105248,ENS,55702,1
ENSG00000105258,DE,Periphery,DE.Periphery,"",POLR2I,ENSG00000105258,ENS,5438,1
ENSG00000105270,DP,Macula,DP.Macula,"",CLIP3,ENSG00000105270,ENS,25999,2
ENSG00000105270,DE,Macula,DE.Macula,"",CLIP3,ENSG00000105270,ENS,25999,2
ENSG00000105298,DP,Macula,DP.Macula,"",CACTIN,ENSG00000105298,ENS,58509,1
ENSG00000105327,DE,Macula,DE.Macula,"",BBC3,ENSG00000105327,ENS,27113,1
ENSG00000105409,DE,Periphery,DE.Periphery,"",ATP1A3,ENSG00000105409,ENS,478,1
ENSG00000105479,DP,Periphery,DP.Periphery,"",CCDC114,ENSG00000105479,ENS,93233,1
ENSG00000105518,DE,Periphery,DE.Periphery,"",TMEM205,ENSG00000105518,ENS,374882,1
ENSG00000105519,DE,Periphery,DE.Periphery,"",CAPS,ENSG00000105519,ENS,828,1
ENSG00000105583,DP,Macula,DP.Macula,"",WDR83OS,ENSG00000105583,ENS,51398,3
ENSG00000105583,DP,Periphery,DP.Periphery,"",WDR83OS,ENSG00000105583,ENS,51398,3
ENSG00000105583,DE,Periphery,DE.Periphery,"",WDR83OS,ENSG00000105583,ENS,51398,3
ENSG00000105607,DE,Macula,DE.Macula,"",GCDH,ENSG00000105607,ENS,2639,2
ENSG00000105607,DE,Periphery,DE.Periphery,"",GCDH,ENSG00000105607,ENS,2639,2
ENSG00000105617,DP,Periphery,DP.Periphery,"",LENG1,ENSG00000105617,ENS,79165,1
ENSG00000105649,DE,Periphery,DE.Periphery,"",RAB3A,ENSG00000105649,ENS,5864,1
ENSG00000105767,DP,Macula,DP.Macula,"",CADM4,ENSG00000105767,ENS,199731,1
ENSG00000105784,DP,Macula,DP.Macula,"",RUNDC3B,ENSG00000105784,ENS,154661,3
ENSG00000105784,DE,Macula,DE.Macula,"",RUNDC3B,ENSG00000105784,ENS,154661,3
ENSG00000105784,DE,Periphery,DE.Periphery,"",RUNDC3B,ENSG00000105784,ENS,154661,3
ENSG00000105810,DE,Periphery,DE.Periphery,"",CDK6,ENSG00000105810,ENS,1021,1
ENSG00000105939,DP,Macula,DP.Macula,"",ZC3HAV1,ENSG00000105939,ENS,56829,3
ENSG00000105939,DE,Macula,DE.Macula,"",ZC3HAV1,ENSG00000105939,ENS,56829,3
ENSG00000105939,DE,Periphery,DE.Periphery,"",ZC3HAV1,ENSG00000105939,ENS,56829,3
ENSG00000105953,DP,Macula,DP.Macula,"",OGDH,ENSG00000105953,ENS,4967,1
ENSG00000105954,DE,Macula,DE.Macula,"",NPVF,ENSG00000105954,ENS,64111,1
ENSG00000105963,DP,Macula,DP.Macula,"",ADAP1,ENSG00000105963,ENS,11033,1
ENSG00000105974,DP,Macula,DP.Macula,"",CAV1,ENSG00000105974,ENS,857,1
ENSG00000105983,DE,Macula,DE.Macula,"",LMBR1,ENSG00000105983,ENS,64327,2
ENSG00000105983,DE,Periphery,DE.Periphery,"",LMBR1,ENSG00000105983,ENS,64327,2
ENSG00000106052,DP,Periphery,DP.Periphery,"",TAX1BP1,ENSG00000106052,ENS,8887,2
ENSG00000106052,DE,Periphery,DE.Periphery,"",TAX1BP1,ENSG00000106052,ENS,8887,2
ENSG00000106078,DP,Macula,DP.Macula,"",COBL,ENSG00000106078,ENS,23242,2
ENSG00000106078,DE,Macula,DE.Macula,"",COBL,ENSG00000106078,ENS,23242,2
ENSG00000106105,DP,Macula,DP.Macula,"",GARS,ENSG00000106105,ENS,2617,2
ENSG00000106105,DE,Macula,DE.Macula,"",GARS,ENSG00000106105,ENS,2617,2
ENSG00000106263,DP,Macula,DP.Macula,"",EIF3B,ENSG00000106263,ENS,8662,1
ENSG00000106299,DP,Macula,DP.Macula,"",WASL,ENSG00000106299,ENS,8976,2
ENSG00000106299,DE,Macula,DE.Macula,"",WASL,ENSG00000106299,ENS,8976,2
ENSG00000106330,DP,Macula,DP.Macula,"",MOSPD3,ENSG00000106330,ENS,64598,1
ENSG00000106524,DE,Periphery,DE.Periphery,"",ANKMY2,ENSG00000106524,ENS,57037,1
ENSG00000106526,DE,Periphery,DE.Periphery,"",ACTR3C,ENSG00000106526,ENS,653857,1
ENSG00000106537,DP,Periphery,DP.Periphery,"",TSPAN13,ENSG00000106537,ENS,27075,2
ENSG00000106537,DE,Periphery,DE.Periphery,"",TSPAN13,ENSG00000106537,ENS,27075,2
ENSG00000106571,DE,Macula,DE.Macula,"",GLI3,ENSG00000106571,ENS,2737,1
ENSG00000106615,DP,Macula,DP.Macula,"",RHEB,ENSG00000106615,ENS,6009,1
ENSG00000106635,DP,Periphery,DP.Periphery,"",BCL7B,ENSG00000106635,ENS,9275,1
ENSG00000106638,DP,Macula,DP.Macula,"",TBL2,ENSG00000106638,ENS,26608,2
ENSG00000106638,DP,Periphery,DP.Periphery,"",TBL2,ENSG00000106638,ENS,26608,2
ENSG00000106665,DP,Macula,DP.Macula,"",CLIP2,ENSG00000106665,ENS,7461,2
ENSG00000106665,DE,Macula,DE.Macula,"",CLIP2,ENSG00000106665,ENS,7461,2
ENSG00000106688,DE,Macula,DE.Macula,"",SLC1A1,ENSG00000106688,ENS,6505,1
ENSG00000106772,DP,Macula,DP.Macula,"",PRUNE2,ENSG00000106772,ENS,158471,1
ENSG00000106804,DE,Macula,DE.Macula,"",C5,ENSG00000106804,ENS,727,2
ENSG00000106804,DE,Periphery,DE.Periphery,"",C5,ENSG00000106804,ENS,727,2
ENSG00000106976,DP,Macula,DP.Macula,"",DNM1,ENSG00000106976,ENS,1759,1
ENSG00000107175,DP,Macula,DP.Macula,"",CREB3,ENSG00000107175,ENS,10488,1
ENSG00000107295,DE,Macula,DE.Macula,"",SH3GL2,ENSG00000107295,ENS,6456,2
ENSG00000107295,DE,Periphery,DE.Periphery,"",SH3GL2,ENSG00000107295,ENS,6456,2
ENSG00000107518,DP,Macula,DP.Macula,"",ATRNL1,ENSG00000107518,ENS,26033,1
ENSG00000107672,DP,Macula,DP.Macula,"",NSMCE4A,ENSG00000107672,ENS,54780,1
ENSG00000107719,DE,Periphery,DE.Periphery,"",PALD1,ENSG00000107719,ENS,27143,1
ENSG00000107745,DE,Periphery,DE.Periphery,"",MICU1,ENSG00000107745,ENS,10367,1
ENSG00000107758,DP,Macula,DP.Macula,"",PPP3CB,ENSG00000107758,ENS,5532,3
ENSG00000107758,DE,Macula,DE.Macula,"",PPP3CB,ENSG00000107758,ENS,5532,3
ENSG00000107758,DE,Periphery,DE.Periphery,"",PPP3CB,ENSG00000107758,ENS,5532,3
ENSG00000107771,DP,Macula,DP.Macula,"",CCSER2,ENSG00000107771,ENS,54462,2
ENSG00000107771,DE,Macula,DE.Macula,"",CCSER2,ENSG00000107771,ENS,54462,2
ENSG00000107819,DE,Periphery,DE.Periphery,"",SFXN3,ENSG00000107819,ENS,81855,1
ENSG00000107864,DP,Macula,DP.Macula,"",CPEB3,ENSG00000107864,ENS,22849,2
ENSG00000107864,DE,Macula,DE.Macula,"",CPEB3,ENSG00000107864,ENS,22849,2
ENSG00000107882,DP,Macula,DP.Macula,"",SUFU,ENSG00000107882,ENS,51684,2
ENSG00000107882,DE,Macula,DE.Macula,"",SUFU,ENSG00000107882,ENS,51684,2
ENSG00000108061,DE,Periphery,DE.Periphery,"",SHOC2,ENSG00000108061,ENS,8036,1
ENSG00000108091,DP,Macula,DP.Macula,"",CCDC6,ENSG00000108091,ENS,8030,2
ENSG00000108091,DE,Macula,DE.Macula,"",CCDC6,ENSG00000108091,ENS,8030,2
ENSG00000108100,DP,Macula,DP.Macula,"",CCNY,ENSG00000108100,ENS,219771,1
ENSG00000108106,DP,Macula,DP.Macula,"",UBE2S,ENSG00000108106,ENS,27338,1
ENSG00000108176,DE,Periphery,DE.Periphery,"",DNAJC12,ENSG00000108176,ENS,56521,1
ENSG00000108309,DE,Periphery,DE.Periphery,"",RUNDC3A,ENSG00000108309,ENS,10900,1
